pts,elo_i,win_equiv,game_result
60,1457.2344,46.028091,L
54,1454.9012,47.601032,W
48,1458.1167,46.859112,L
78,1452.8888,45.526402,L
85,1418.1349,44.599236,W
62,1239.8739,24.461405,L
78,1416.0427,44.118511,W
108,1426.4344,44.802452,W
69,1229.4822,23.888567,L
77,1460.1292,48.065647,W
72,1453.5741,46.460842,L
74,1222.915,23.530619,L
100,1449.0182,46.887882,W
60,1431.0483,43.074459,L
72,1464.6851,49.542233,W
71,1444.824,44.896969,L
77,1439.9753,46.653442,W
57,1287.7102,28.967316,L
68,1433.0016,45.761993,W
86,1479.2928,50.422749,W
64,1218.7644,22.78092,L
67,1433.9106,45.680382,W
54,1416.4406,42.283707,L
80,1450.8887,47.090515,W
74,1408.8892,41.83778,L
68,1278.4613,28.637173,L
80,1442.2505,46.118935,W
79,1488.1107,50.667999,W
60,1209.9465,22.573402,L
78,1455.1427,46.37114,L
80,1441.462,46.403,W
63,1207.4745,22.277309,L
86,1445.7035,46.485264,W
86,1449.2552,45.78339,L
96,1453.1688,47.584442,W
69,1404.6351,42.200718,W
60,1275.0083,28.307915,L
80,1448.1478,47.477142,W
74,1448.4569,45.289192,L
79,1271.5461,28.665802,W
73,1203.9227,21.966331,L
78,1442.4573,47.09903,W
47,1408.0973,40.86171,L
58,1275.3085,28.391947,L
72,1490.5828,50.952499,W
85,1200.1604,23.586119,W
79,1458.9172,45.494473,L
69,1437.6875,45.877357,W
63,1459.9668,47.002869,L
75,1493.4597,49.979435,L
79,1455.2257,48.100254,W
76,1272.4315,28.010113,L
79,1454.2886,47.416225,W
74,1465.0251,47.410954,L
82,1439.6672,46.193123,W
84,1395.3289,41.773514,W
76,1483.6603,49.107174,L
69,1219.4104,23.408215,L
78,1443.3657,46.091694,W
92,1446.4221,47.143471,W
73,1217.3364,22.625757,L
85,1474.9669,49.868153,W
72,1458.3218,46.638355,L
97,1455.6591,48.321709,W
77,1268.3983,26.931097,L
71,1458.2703,46.706791,L
80,1445.4397,46.798878,W
83,1404.0222,42.765064,W
71,1450.7421,45.661514,L
66,1482.5466,48.636719,L
73,1467.2037,49.557018,W
97,1441.2798,47.238754,W
70,1470.3102,47.076012,L
80,1479.4402,48.695412,L
89,1413.4845,43.65929,W
94,1452.3027,46.922852,W
92,1256.8536,26.819555,L
83,1255.6471,29.619156,W
69,1470.89,45.664623,L
56,1451.4072,44.220592,L
78,1456.5886,49.671539,W
83,1422.0347,43.923576,W
82,1208.0995,22.414185,L
61,1455.0013,45.904713,L
82,1453.5093,48.085522,W
62,1480.5824,48.89959,L
65,1285.2273,30.365963,W
75,1443.6302,45.623051,L
76,1441.3098,45.946217,W
76,1424.5659,44.653584,W
66,1427.4135,43.489418,L
84,1472.9095,49.529873,W
75,1464.8804,47.446762,L
82,1431.5706,45.23103,W
62,1292.9001,29.824362,L
68,1458.6202,46.715519,L
71,1287.3438,30.519903,W
68,1294.4719,30.202354,L
81,1479.1697,49.855042,W
64,1440.9083,45.091183,L
69,1420.4088,44.024929,W
89,1444.0317,46.130356,W
81,1205.5682,22.265949,L
79,1437.127,43.413937,L
93,1445.8141,47.919941,W
69,1203.7859,21.923956,L
75,1451.4921,47.140781,W
82,1455.6328,48.401539,W
73,1425.5372,42.733173,L
54,1435.7799,43.136192,L
71,1463.2544,49.813847,W
86,1482.4155,50.226238,W
83,1482.0037,49.440956,L
74,1467.9901,47.129704,L
92,1419.6866,44.714081,W
64,1486.1351,50.475941,W
62,1432.152,44.45269,L
58,1478.2841,49.856262,W
51,1413.1799,42.299118,L
64,1199.6451,20.472198,L
86,1291.2261,31.985415,W
86,1417.0306,44.338558,W
69,1455.5248,45.943985,L
76,1428.5453,45.581821,W
62,1309.2821,30.799368,L
78,1181.5891,19.745277,L
100,1429.6409,45.425503,W
67,1172.2281,19.574808,L
82,1440.5103,45.812561,W
64,1488.6462,49.144928,L
71,1442.7393,47.182934,W
77,1297.3171,32.316376,W
72,1482.4277,48.316601,L
57,1169.9991,19.294678,L
88,1439.0018,45.807865,W
80,1444.0101,44.187683,L
91,1409.0363,44.067841,W
58,1166.3071,19.150574,L
75,1475.3416,49.337555,W
75,1427.0978,45.145664,W
63,1467.1534,47.377834,L
82,1425.9486,43.037983,L
103,1456.0439,48.189301,W
82,1436.3046,46.925247,W
70,1457.9467,45.603401,L
70,1465.9006,47.710297,L
74,1440.7186,46.089687,W
60,1453.5326,47.240044,W
58,1442.6938,45.490124,L
75,1477.2552,50.044666,W
72,1445.4203,45.359138,L
64,1456.6012,46.633507,L
65,1439.6252,46.101173,W
85,1484.3137,50.3503,W
81,1416.0919,42.716827,L
84,1445.5315,47.558567,W
56,1450.6949,45.167282,L
79,1438.3618,46.148972,W
72,1312.5914,31.554913,L
69,1487.3818,49.408604,L
79,1413.0238,43.702003,W
56,1436.5128,46.250427,W
51,1459.7136,46.484623,L
81,1304.9589,32.283836,W
77,1445.9944,45.392822,L
77,1422.4436,43.248425,L
84,1477.962,49.843689,W
69,1446.9774,46.833694,W
62,1449.249,45.900028,L
74,1312.2666,31.524557,L
81,1438.6866,46.180523,W
84,1443.585,47.190441,W
61,1452.6415,45.540276,L
46,1440.1093,41.869701,L
85,1456.1172,50.73772,W
73,1482.302,50.801998,W
67,1446.3,45.183136,L
72,1436.6655,44.396374,L
89,1491.9365,51.546669,W
71,1491.2869,51.487339,W
60,1499.5018,50.797626,L
63,1498.8964,50.705044,L
66,1491.8923,51.578995,W
72,1499.8319,51.881477,W
70,1490.9568,50.397945,L
78,1502.9276,52.22031,W
75,1487.8611,50.051064,L
91,1484.3778,50.76059,W
82,1506.4109,51.524029,L
73,1491.5179,49.898319,L
88,1499.2708,52.368565,W
80,1429.9547,39.082115,L
84,1366,33.610058,W
76,1495,45.390053,L
80,1439.8278,41.769276,W
70,1488.3862,45.142456,L
77,1472.1492,44.706142,W
84,1527,51.218754,W
72,1507.2052,46.134853,L
73,1354.7399,31.316545,L
94,1482.3667,45.773827,W
95,1249.545,21.932465,L
99,1478.1687,45.091095,W
71,1371.5116,32.080414,L
87,1450.0748,43.359627,W
69,1491.9507,45.115002,L
82,1448.0752,42.591866,W
69,1488.4579,46.467823,W
56,1245.8417,21.384373,L
58,1356.3263,31.779682,L
69,1535,50.800514,W
55,1484.7529,44.463623,L
65,1424.4431,40.015949,W
62,1542.2545,50.621624,L
67,1481.8721,45.71804,W
85,1348.6487,32.381523,W
77,1495.179,45.363113,L
78,1482.1023,45.687408,W
77,1475.8389,43.88802,L
77,1359.3345,34.684967,W
55,1536.2078,48.341133,L
64,1353.3118,31.427198,L
65,1487.6229,46.054184,W
92,1484.4932,45.540756,W
84,1239.1206,21.246048,L
56,1465.2601,42.853603,L
60,1433.3572,40.523151,W
73,1487.9188,46.434402,W
66,1538.0145,50.111702,L
70,1494.8546,47.118145,W
68,1491.1696,45.365795,L
77,1513.488,49.499451,W
68,1460.4232,41.651497,L
83,1531.0787,51.200752,W
75,1486.2069,44.398548,L
87,1470.3182,42.99556,L
90,1237.4069,21.941006,W
84,1382.0542,35.611824,W
75,1461.7795,42.050735,L
72,1349.7651,31.096304,L
79,1457.9236,42.941891,W
91,1448.9517,42.166443,W
87,1484.519,44.855778,L
67,1245.9456,21.264233,L
90,1524.9596,50.330185,W
63,1391.0743,34.862961,L
95,1542.0715,51.914047,W
76,1438.1941,40.854401,W
75,1475.2141,44.069344,L
71,1452.7594,41.506897,L
80,1501.5051,47.648994,W
79,1447.5729,41.840839,W
73,1346.422,30.782385,L
92,1549.3547,52.793831,W
75,1533.2726,49.421986,L
90,1472.056,44.916992,W
82,1343.2375,29.985788,L
75,1558.4391,53.245358,W
63,1453.8633,41.672707,L
74,1383.7911,34.494831,L
79,1441.3522,41.231491,W
72,1480.1963,44.201553,L
80,1450.7573,42.561089,W
72,1524.1882,48.448639,L
74,1380.1962,35.484329,W
73,1506.6917,48.947441,W
62,1449.1539,40.33176,L
55,1479.6074,42.948982,L
67,1436.3691,42.248066,W
71,1335.0973,29.601786,L
83,1473.3239,44.613693,W
103,1563.1484,53.981533,W
74,1237.6326,20.645468,L
82,1444.9471,42.818317,W
72,1461.3345,41.362427,L
75,1389.837,35.85302,W
70,1331.1409,29.256622,L
81,1461.2667,42.161762,L
85,1514.5474,49.201427,W
86,1477.2803,44.074425,L
91,1454.6421,42.790203,W
110,1327.5656,29.80175,W
107,1229.8804,20.203001,L
64,1460.0862,40.244522,L
85,1446.1954,43.932495,W
90,1519.4764,49.438736,W
75,1393.4124,35.350163,L
69,1457.6298,41.965099,L
70,1453.8186,42.757561,W
81,1470.7444,43.258511,L
94,1521.9955,49.848866,W
77,1570.9006,53.139771,L
80,1524.355,50.3241,W
71,1533.2114,50.791046,W
68,1388.5338,34.866581,L
88,1528.4468,50.373703,W
82,1333.2039,29.29273,L
80,1472.1047,42.474571,L
90,1451.9425,43.566914,W
90,1464.2931,42.590649,L
108,1562.0442,53.747448,W
89,1224.2421,19.992584,L
117,1533.7102,50.642723,W
69,1457.912,43.102226,W
64,1467.2434,43.055927,L
66,1383.8264,33.706779,L
81,1327.9404,30.396244,W
81,1537.9188,51.746529,W
73,1456.8038,41.4557,L
82,1221.5316,19.908501,L
84,1435.5372,40.358669,W
80,1459.8176,43.521912,W
70,1462.3564,42.323437,L
91,1462.799,44.042133,W
71,1220.4431,19.222803,L
103,1459.5059,42.557255,L
105,1568.4253,53.92841,W
87,1536.4207,52.024593,W
71,1436.6257,38.884697,L
94,1547.6379,52.09164,W
76,1339.3026,30.050447,L
80,1455.3613,42.689026,W
74,1372.4642,33.352852,L
67,1447.0847,40.731937,L
88,1550.4899,52.692802,W
94,1557.3899,53.390305,W
84,1368.9742,32.618668,L
68,1440.1847,40.231991,L
74,1457.5931,43.056309,W
77,1458.8513,43.979343,W
62,1335.7614,28.858606,L
88,1466.8127,44.612831,W
61,1211.4469,18.446421,L
74,1564.6674,52.417377,L
84,1471.1934,45.034081,W
72,1477.272,44.180973,L
73,1570.338,54.318699,W
72,1422.5565,39.796097,W
61,1462.3601,42.144806,L
63,1200.9877,18.359339,L
75,1551.1792,52.207466,W
90,1471.7952,44.432995,W
78,1323.4193,28.500805,L
88,1361.6968,33.310963,W
87,1435.4177,39.512589,L
61,1199.7953,18.198158,L
66,1552.3716,52.422371,W
100,1554.5376,51.800709,L
104,1453.6569,42.809475,W
66,1473.1265,44.363728,W
63,1319.6697,28.334202,L
70,1368.5604,33.9562,W
63,1197.5776,17.741781,L
101,1428.5541,39.296352,L
105,1574.4835,54.512077,W
62,1481.3231,43.93005,L
76,1431.2598,40.907871,W
83,1554.5892,52.602036,W
82,1475.5448,44.239246,L
88,1460.0017,44.269341,W
79,1470.7209,42.468781,L
68,1441.8619,40.471264,L
78,1548.1927,52.205891,W
79,1374.917,33.346226,L
87,1576.5481,55.070984,W
78,1556.4486,50.46685,L
94,1317.9163,30.436831,W
90,1191.2211,18.652739,W
89,1582.5563,53.894627,L
70,1456.7485,43.133553,W
60,1437.6993,39.8055,L
83,1552.3553,50.623985,L
94,1534.6477,52.051994,W
74,1203.7969,18.536079,L
83,1474.8799,44.528885,W
78,1426.4895,38.411827,L
83,1473.6854,45.119061,W
92,1482.1414,45.326675,W
91,1418.0336,38.202888,L
74,1476.4656,45.068237,W
63,1202.2112,18.158134,L
70,1463.0984,42.530045,L
78,1473.9741,44.869469,W
75,1569.9805,51.393925,L
96,1536.2316,53.152283,W
88,1431.3495,40.596886,W
83,1550.7715,51.31406,L
72,1481.652,45.350948,W
71,1484.1418,45.04393,L
87,1543.2239,52.051865,W
63,1438.8971,39.805641,L
78,1457.3334,41.050259,L
89,1484.3759,46.808552,W
58,1544.0371,50.804653,L
67,1562.1749,53.721889,W
75,1479.7391,45.889854,W
70,1481.418,44.019424,L
79,1431.3508,39.231701,L
83,1368.9088,33.902317,W
74,1339.7172,29.837225,L
80,1498.4899,47.439045,W
75,1333.5692,29.433348,L
88,1471.5775,44.454189,W
85,1538.0564,51.793854,W
78,1489.5796,44.846004,L
74,1416.0331,39.094418,W
61,1425.8721,38.33984,L
61,1329.3984,29.145781,L
79,1568.1556,54.004181,W
92,1550.7701,52.43861,W
81,1424.5607,38.677322,L
85,1417.3445,39.295189,W
82,1475.7483,43.501183,L
61,1197.0248,17.638311,L
76,1443.2194,41.811821,W
63,1374.3876,32.75573,L
74,1466.6144,44.68261,W
67,1326.4135,28.652958,L
71,1479.5134,45.380417,W
78,1504.6378,46.497501,L
87,1420.5737,39.63731,W
88,1495.467,46.9813,W
79,1426.4784,38.802834,L
90,1189.7635,17.390766,L
94,1429.7445,40.005444,W
84,1548.1226,52.461052,W
64,1450.4806,41.091656,L
69,1554.7571,52.678215,W
60,1363.0594,32.506283,L
77,1360.578,33.065697,W
75,1500.1715,46.409744,L
83,1554.9891,53.110161,W
78,1443.614,40.384117,L
84,1484.66,44.90274,L
94,1571.1406,54.436604,W
84,1561.7349,53.756828,W
71,1321.2668,28.008801,L
72,1433.257,41.111092,W
64,1575.7415,53.440968,L
79,1565.1991,52.130177,L
97,1494.6154,47.806908,W
77,1186.2511,17.269398,L
102,1557.2385,52.845276,W
96,1477.9425,45.270741,W
89,1480.0592,44.313625,L
71,1314.4774,29.145571,W
60,1436.8684,39.133556,L
109,1421.7739,39.413849,W
99,1184.5156,16.865719,L
70,1474.399,45.544109,W
64,1508.2388,46.593426,L
77,1366.1342,32.804596,L
80,1443.7993,41.382694,W
88,1483.6027,45.565506,W
83,1178.6781,16.671658,L
90,1568.5243,54.044476,W
82,1427.6115,39.095173,L
74,1424.9346,38.665874,L
88,1558.974,53.273621,W
84,1486.2393,45.964298,W
73,1363.5448,32.396553,L
91,1420.4642,40.5215,W
73,1563.4443,51.559929,L
90,1571.5679,53.373371,L
99,1551.5757,52.814487,W
65,1326.4113,28.72983,L
75,1424.5679,39.549545,W
74,1359.4844,31.966528,L
76,1490.2997,46.40797,W
88,1486.4458,42.62035,L
98,1175.835,18.674006,W
91,1558.6538,53.898457,W
68,1545.7302,50.438576,L
74,1564.4897,52.899437,L
77,1496.3986,47.10231,W
89,1559.5376,51.827942,L
100,1458.1956,43.777687,W
94,1446.3887,41.597103,W
91,1322.0723,28.534903,L
89,1204.0852,18.303551,L
101,1494.5981,46.928169,W
81,1534.363,51.622654,W
68,1428.9069,38.293304,L
67,1199.0293,18.195107,L
69,1355.1859,32.115738,W
72,1469.2614,44.063015,W
67,1356.6797,31.842836,L
72,1438.1783,39.917622,L
92,1570.021,54.440228,W
80,1448.433,41.09967,L
88,1501.3507,47.58786,W
77,1197.5355,17.927494,L
78,1320.028,28.889465,W
106,1548.4718,52.445992,W
83,1416.8989,37.629684,L
92,1546.371,51.876583,W
90,1499.6541,46.660942,L
79,1506.0933,47.244961,L
81,1497.0546,47.005337,W
69,1432.4192,36.876999,L
90,1353.9457,34.788391,W
89,1554.8334,53.991028,W
64,1410.5374,35.95187,L
69,1471.9954,43.287945,L
75,1383.0637,35.551033,W
63,1323.7417,29.775473,W
58,1502.7422,46.29998,L
84,1548.9705,52.612164,W
78,1443.6904,40.304302,L
115,1500.4056,47.457352,W
104,1193.8218,17.613325,L
101,1575.7802,54.922226,W
76,1394.3695,35.418591,L
88,1464.5746,46.310265,W
68,1556.5536,49.751892,L
93,1493.6505,46.680622,W
88,1436.1073,39.927345,L
62,1571.0012,52.360207,L
73,1332.9331,31.449236,W
89,1504.8168,47.887894,W
78,1189.4106,17.316797,L
67,1390.4845,35.05957,L
69,1493.5508,46.791939,W
81,1498.3282,46.096939,L
83,1497.2458,47.37281,W
67,1432.512,38.703133,L
73,1403.3011,38.094273,W
69,1385.707,32.899086,L
87,1185.1945,18.846767,W
88,1553.947,51.500992,L
91,1509.033,48.783245,W
64,1389.1986,36.405396,W
59,1580.951,54.028255,L
81,1349.9873,31.201431,L
89,1527.4777,50.00201,W
90,1545.1287,53.171234,W
75,1517.8513,47.025997,L
80,1414.9926,38.339878,W
78,1347.4856,30.969116,L
58,1398.7538,35.993946,L
74,1571.3959,54.402088,W
94,1529.9794,50.847824,W
83,1364.4827,32.044716,L
67,1206.4188,18.395525,L
90,1345.1333,31.575674,W
71,1420.8206,38.296848,L
83,1562.373,53.541992,W
92,1538.493,49.859058,L
106,1503.9906,48.386497,W
64,1200.2913,18.241461,L
98,1575.3729,54.600021,W
64,1355.969,31.541807,L
81,1491.5835,46.617512,W
75,1500.6069,47.999977,W
66,1394.7767,35.012707,L
102,1566.2607,55.164299,W
85,1513.9349,46.61726,L
79,1350.9199,29.422918,L
104,1416.9329,40.561779,W
61,1351.2609,29.991884,L
88,1510.1331,49.6273,W
86,1329.2904,28.833448,L
94,1526.234,50.24017,W
94,1438.5624,41.31303,W
87,1496.6301,45.878319,L
73,1583.5656,55.461357,W
62,1417.3448,38.003204,L
79,1385.2506,35.162853,W
76,1198.1748,18.135592,L
75,1528.5487,50.137272,W
73,1496.6326,46.330433,L
70,1531.3352,48.971741,L
92,1532.368,51.388916,W
76,1414.1199,38.381207,W
56,1196.713,17.875269,L
75,1577.4894,54.774258,W
66,1335.1599,29.810163,L
71,1493.8461,44.599987,L
79,1386.7124,36.888294,W
83,1323.1564,28.0443,L
89,1403.4099,37.752174,W
56,1333.2905,28.813168,L
81,1579.3588,55.728325,W
74,1193.0924,17.724991,L
86,1445.7245,41.534065,W
104,1417.7405,40.206287,W
96,1543.9861,49.65937,L
70,1586.7905,55.748398,W
66,1322.9443,28.514175,L
82,1489.468,46.715179,W
68,1477.1486,43.754028,L
83,1589.705,56.160332,W
65,1435.1726,39.708416,L
72,1526.554,48.132282,L
92,1447.8319,43.118328,W
88,1519.7172,49.274712,W
81,1190.985,17.512199,L
84,1589.9247,56.437923,W
74,1411.7128,36.96085,L
86,1511.433,48.844303,W
76,1314.8535,27.385054,L
89,1187.9786,18.2519,W
86,1497.5818,45.647953,L
103,1597.5289,56.664047,W
98,1469.0348,43.49099,L
95,1522.7235,49.778484,W
64,1307.8312,26.918581,L
81,1600.0469,56.938377,W
80,1430.4231,39.386631,L
71,1462.9529,42.556755,L
89,1594.4545,56.643623,W
97,1527.7433,50.501377,W
93,1466.5168,42.732304,L
73,1404.1085,34.226269,L
91,1319.8102,31.089373,W
69,1198.3186,20.100847,W
54,1302.8114,24.692682,L
77,1518.4553,47.215187,L
86,1457.5884,44.229511,W
53,1377.5669,33.32439,L
65,1346.3518,31.970488,W
86,1534.9955,49.656067,L
96,1487.2418,46.523174,W
88,1427.3516,40.158855,W
80,1473.592,43.46032,L
49,1502.4517,46.158169,L
84,1599.819,57.55518,W
77,1222.9286,19.921885,L
89,1459.2646,42.974327,W
89,1495.7163,44.47068,L
95,1220.6166,21.490152,W
96,1461.5767,42.445644,L
102,1466.2234,43.987587,W
91,1278.2014,25.264414,W
90,1526.521,49.009163,L
83,1492.1765,46.734516,W
65,1368.6931,32.759796,L
77,1355.2256,33.166664,W
63,1434.7202,38.911442,L
87,1497.7698,47.01561,W
81,1367.1337,32.890526,L
78,1471.2723,44.963284,W
73,1456.5277,41.463417,L
85,1284.6344,24.711161,L
91,1240.4263,21.998983,W
90,1603.1184,57.140755,W
86,1475.9066,44.23333,L
73,1422.8121,37.814674,L
86,1363.0999,33.822178,W
78,1412.3123,36.211243,L
93,1473.6287,45.836391,W
79,1520.088,48.699402,L
84,1610.0941,57.823456,W
68,1278.4106,24.42289,L
76,1605.3964,57.430012,W
69,1517.0225,47.125534,L
83,1364.3977,34.458725,W
93,1480.6417,45.139225,W
86,1246.65,21.859747,L
77,1500.5057,47.688473,W
67,1489.0626,45.15527,L
79,1396.8783,35.85321,L
82,1613.1597,58.124542,W
83,1501.5771,47.872734,W
57,1379.843,33.714058,L
84,1482.4901,45.375507,W
76,1275.1365,24.237051,L
76,1482.3356,44.698513,L
78,1616.6238,58.490063,W
88,1244.9562,23.442801,W
80,1608.6705,55.736401,L
65,1373.5997,32.960445,L
74,1508.8843,48.736874,W
64,1372.5359,32.603294,L
75,1273.0139,25.208241,W
75,1361.5438,32.173904,L
87,1484.6127,45.819065,W
91,1507.0782,48.470909,W
75,1263.8334,22.789768,L
61,1393.4142,35.448277,L
80,1589.7933,56.09383,W
83,1447.1583,43.293591,W
73,1517.3928,46.955746,L
72,1499.9226,45.844761,L
82,1389.4869,36.562107,W
74,1620.864,57.044361,L
85,1593.7206,57.571014,W
87,1514.767,49.865601,W
75,1464.6285,41.843361,L
74,1365.0912,32.424713,L
77,1478.0953,45.25193,W
95,1284.006,26.698738,W
83,1488.8951,44.112606,L
90,1357.2614,33.796402,W
73,1483.4214,43.576645,L
75,1359.7651,33.448345,W
73,1528.6141,48.845005,L
87,1467.3365,43.130959,L
89,1400.2661,37.004539,W
97,1610.2745,57.771866,W
65,1256.1447,22.597107,L
67,1404.5291,36.123562,L
70,1373.3462,34.663506,W
83,1369.917,32.192749,L
95,1450.7814,43.149269,W
99,1489.1436,46.634548,W
94,1612.5686,57.097984,L
90,1604.9141,58.095028,W
76,1472.4708,42.924633,L
75,1463.2487,42.574924,L
95,1604.3101,57.529076,W
87,1381.8446,33.876335,L
108,1463.0736,43.93684,W
94,1300.4303,27.430302,W
77,1253.8506,21.942612,L
105,1518.4623,49.729527,W
97,1609.7969,56.749786,L
85,1457.7618,43.636059,W
58,1396.0306,35.078075,L
78,1374.1322,32.506775,L
91,1245.9651,23.074594,W
87,1616.2831,58.579987,W
73,1527.2543,49.164028,L
73,1461.1018,42.495697,L
74,1357.4497,32.603516,W
91,1470.786,44.809715,W
88,1496.7981,45.769875,L
73,1467.9053,42.684242,L
82,1385.8872,36.015656,W
91,1601.0049,57.17968,W
74,1457.0055,41.989441,L
83,1521.6241,49.630981,W
69,1394.9868,35.536163,L
69,1360.5829,31.247238,L
82,1452.1747,43.312454,W
75,1361.546,32.336948,L
79,1458.8057,42.962318,W
79,1488.4197,45.349682,L
91,1621.9132,58.925674,W
84,1390.3402,36.856819,W
68,1464.809,41.975567,L
90,1605.8357,57.817291,W
71,1526.2708,48.901093,L
102,1259.5144,23.988054,W
100,1452.0424,40.859585,L
82,1461.4619,42.554657,L
86,1479.1644,45.214218,W
63,1358.8898,31.993555,L
68,1625.9692,59.215832,W
71,1308.3158,26.946733,L
85,1613.089,58.268505,W
53,1347.9486,30.725506,L
65,1629.4023,59.658463,W
87,1303.1156,28.941307,W
77,1457.5684,40.335102,L
94,1618.2892,58.624981,W
80,1270.1552,23.629286,L
73,1342.6592,30.54328,L
87,1634.6918,59.812481,W
63,1355.4567,32.782509,W
59,1519.0175,48.103359,L
88,1441.4016,40.496304,L
92,1484.3636,45.708549,W
72,1340.8033,30.037464,L
95,1511.1487,48.628696,W
70,1363.3254,34.001003,W
64,1403.1068,35.611912,L
74,1335.6281,30.516253,W
68,1324.283,28.473562,L
101,1622.4391,59.832863,W
74,1436.401,38.831322,L
92,1636.5476,60.012718,W
86,1483.058,44.962383,L
102,1516.324,50.461308,W
85,1480.6331,43.056835,L
77,1375.3571,32.729832,L
83,1319.3833,29.679005,W
100,1487.8271,45.968082,W
88,1266.0052,23.413919,L
87,1534.5919,52.034821,W
68,1437.9381,38.819687,L
73,1391.0752,35.489147,L
77,1636.7938,59.931332,W
84,1422.0463,37.931282,L
89,1263.4961,24.158327,W
83,1362.8021,31.526386,L
102,1331.9382,30.85504,W
114,1421.9351,38.557545,L
115,1637.9852,60.13763,W
76,1340.5277,30.189844,L
81,1413.4304,38.279549,W
93,1350.7646,32.127907,W
90,1272.1119,23.635305,L
64,1638.9725,60.094799,W
59,1343.9757,30.756821,L
90,1490.3363,44.505383,L
103,1550.595,53.392597,W
50,1640.4923,57.606194,L
74,1389.8838,38.586037,W
57,1564.6914,51.62796,L
67,1476.2399,46.398483,W
69,1546.4252,50.162884,L
79,1337.1909,31.65152,W
89,1462.3651,43.382507,W
83,1356.8014,31.817108,L
67,1639.9706,60.244762,W
64,1494.5061,46.209778,L
79,1531.5922,49.653339,L
81,1416.7672,38.812424,W
75,1492.6765,44.487637,L
82,1353.6875,33.48661,W
66,1370.2946,32.37133,L
94,1419.428,39.715401,W
79,1352.0239,31.369482,L
82,1610.6755,57.854572,W
86,1421.8656,39.361881,W
65,1266.0752,23.186003,L
90,1465.479,44.592476,W
75,1526.4938,48.484032,L
70,1419.7006,37.846455,L
76,1342.9777,31.456562,W
85,1477.0764,43.502113,L
99,1430.4897,40.811466,W
66,1427.1152,39.704372,W
61,1350.0612,31.132847,L
64,1260.8256,23.079876,L
81,1641.8002,60.346748,W
95,1476.0695,43.068203,L
106,1514.8964,49.853394,W
78,1643.0491,60.893204,W
66,1412.6171,37.142864,L
68,1613.5165,57.939514,W
59,1259.5767,22.997192,L
107,1346.7919,33.511452,W
86,1349.183,29.051823,L
60,1405.86,36.692421,L
63,1370.5396,33.95211,W
82,1258.6012,22.709436,L
110,1528.4921,50.19392,W
84,1401.5227,36.906254,W
80,1255.1896,22.536747,L
81,1359.2328,32.881111,W
80,1325.4353,28.566881,L
74,1614.4919,58.081993,W
67,1374.8768,33.78521,L
90,1430.3845,40.832668,W
74,1462.4738,41.941063,L
94,1440.9429,39.785286,L
99,1441.145,41.859077,W
71,1466.6233,43.139717,L
73,1649.8062,61.169979,W
88,1364.3043,35.277954,W
71,1616.1327,55.992573,L
108,1373.2361,34.677528,W
100,1463.1573,42.223938,L
77,1381.9816,34.045506,L
89,1431.1566,40.434021,W
85,1450.9313,43.133347,W
80,1531.9037,48.973896,L
97,1592.6051,56.883148,W
69,1320.3638,27.631912,L
92,1454.4119,43.438755,W
70,1253.1294,21.579359,L
74,1387.8319,34.900009,L
104,1653.2721,61.461178,W
60,1403.5829,35.785271,L
87,1451.7133,43.07515,W
81,1392.756,36.421871,W
78,1519.7385,48.350639,L
100,1602.4985,57.194695,W
90,1463.0964,42.766342,L
87,1384.1523,35.095982,W
86,1310.4703,27.453224,L
83,1656.9517,60.690216,L
86,1375.7939,35.034466,W
90,1308.5612,27.806913,W
84,1241.5242,21.273787,L
